x,y,BG,FC,FD,FH,GC,GD,GHc,SC,SD,SH,TC,GR,NC,GCp,GCa,GDp,GDa,FHs,FHf,TCa,FCs,GCv,GCb,HSC,StrD,TotalC
1.000000e+00,4.000000e+01,1.000000e+00,9.113772e-01,1.000000e+00,1.000000e+00,9.210713e-01,5.831023e-01,0.000000e+00,0.000000e+00,6.019613e-01,1.022411e-01,8.936692e-01,7.134679e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.714166e-01,6.145437e-01,9.780895e-02,1.000000e+00,2.867506e-01,1.055560e-01,1.000000e+00,1.000000e+00,0.000000e+00,4.860284e-01,0.000000e+00
1.000000e+00,4.100000e+01,1.000000e+00,7.871478e-01,1.000000e+00,1.000000e+00,8.670661e-01,5.368619e-01,0.000000e+00,0.000000e+00,7.223533e-01,7.840413e-02,8.822976e-01,7.367678e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.364788e-01,5.998325e-01,5.225056e-02,1.000000e+00,1.738801e-01,3.053927e-01,1.000000e+00,1.000000e+00,7.839696e-02,3.994505e-01,0.000000e+00
1.000000e+00,4.200000e+01,1.000000e+00,6.605399e-01,1.000000e+00,1.000000e+00,8.171038e-01,4.824134e-01,0.000000e+00,0.000000e+00,8.199865e-01,5.027414e-02,8.727300e-01,7.471202e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.128909e-01,5.759349e-01,6.291689e-02,1.000000e+00,4.669930e-02,4.918258e-01,1.000000e+00,1.000000e+00,2.588286e-01,3.492549e-01,0.000000e+00
1.000000e+00,4.300000e+01,1.000000e+00,5.360839e-01,1.000000e+00,1.000000e+00,7.869041e-01,4.235699e-01,0.000000e+00,0.000000e+00,8.929003e-01,2.665560e-02,8.509092e-01,7.438897e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.013004e-01,5.440527e-01,1.448343e-01,1.000000e+00,0.000000e+00,6.525485e-01,1.000000e+00,1.000000e+00,4.314010e-01,3.222602e-01,0.000000e+00
1.000000e+00,4.400000e+01,9.242540e-01,4.187830e-01,1.000000e+00,1.000000e+00,7.873569e-01,3.646145e-01,2.327785e-02,0.000000e+00,9.411697e-01,8.031802e-03,8.221123e-01,7.272934e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.013881e-01,5.057813e-01,3.094670e-01,1.000000e+00,0.000000e+00,7.774372e-01,1.000000e+00,1.000000e+00,5.850510e-01,2.821522e-01,0.000000e+00
1.000000e+00,4.500000e+01,7.451260e-01,3.171347e-01,1.000000e+00,1.000000e+00,8.207145e-01,3.099982e-01,9.085181e-02,0.000000e+00,9.664828e-01,0.000000e+00,7.828033e-01,6.985389e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.120737e-01,4.630227e-01,5.731166e-01,1.000000e+00,0.000000e+00,8.594236e-01,1.000000e+00,1.000000e+00,7.021452e-01,2.336448e-01,0.000000e+00
1.000000e+00,4.600000e+01,6.073466e-01,2.362589e-01,1.000000e+00,1.000000e+00,8.672642e-01,2.640380e-01,1.703411e-01,6.431122e-02,9.717172e-01,0.000000e+00,7.314537e-01,6.599618e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.317211e-01,4.178990e-01,8.747576e-01,1.000000e+00,0.000000e+00,8.953659e-01,1.000000e+00,1.000000e+00,7.716757e-01,1.807836e-01,2.479229e-01
1.000000e+00,4.700000e+01,4.894187e-01,1.748786e-01,1.000000e+00,1.000000e+00,8.693914e-01,2.306152e-01,2.568627e-01,1.621492e-01,9.605176e-01,0.000000e+00,6.688502e-01,6.145764e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.583439e-01,3.726654e-01,1.000000e+00,1.000000e+00,0.000000e+00,8.869210e-01,1.000000e+00,1.000000e+00,7.884756e-01,1.269530e-01,3.938144e-01
1.000000e+00,4.800000e+01,4.010992e-01,1.311315e-01,1.000000e+00,1.000000e+00,8.120216e-01,2.128731e-01,3.440473e-01,2.699661e-01,9.368722e-01,0.000000e+00,5.975992e-01,5.669696e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.898108e-01,3.296229e-01,1.000000e+00,1.000000e+00,0.000000e+00,8.414158e-01,1.000000e+00,1.000000e+00,7.524362e-01,7.491789e-02,5.030410e-01
1.000000e+00,4.900000e+01,3.390267e-01,1.025836e-01,1.000000e+00,1.000000e+00,7.168642e-01,2.129155e-01,4.252244e-01,3.844371e-01,9.046898e-01,1.518461e-02,5.216314e-01,5.251410e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.240511e-01,2.910323e-01,1.000000e+00,1.000000e+00,0.000000e+00,7.727194e-01,1.000000e+00,1.000000e+00,6.677229e-01,2.686649e-02,5.900462e-01
1.000000e+00,5.000000e+00,0.000000e+00,7.292925e-01,0.000000e+00,6.116483e-01,5.890203e-01,0.000000e+00,5.860746e-01,3.851206e-01,1.198165e-01,1.000000e+00,6.194378e-01,0.000000e+00,1.000000e+00,1.000000e+00,5.545665e-01,1.239332e-01,0.000000e+00,7.160957e-02,0.000000e+00,0.000000e+00,1.000000e+00,2.417975e-02,5.027721e-01,1.000000e+00,6.049472e-01,3.784987e-01
1.000000e+00,5.000000e+01,2.998245e-01,8.640693e-02,1.000000e+00,1.000000e+00,6.227808e-01,2.315044e-01,4.970986e-01,5.022992e-01,8.673773e-01,7.798517e-02,4.457069e-01,4.899357e-01,0.000000e+00,5.257877e-02,0.000000e+00,2.592597e-01,2.590266e-01,1.000000e+00,1.000000e+00,0.000000e+00,7.208829e-01,1.000000e+00,1.000000e+00,5.419916e-01,0.000000e+00,6.626766e-01
1.000000e+00,5.100000e+01,2.801010e-01,7.955810e-02,1.000000e+00,1.000000e+00,5.702898e-01,2.660606e-01,5.577681e-01,6.203875e-01,8.014043e-01,1.580161e-01,3.749197e-01,4.614703e-01,1.846656e-02,1.131562e-01,0.000000e+00,2.941033e-01,2.355244e-01,1.000000e+00,1.000000e+00,0.000000e+00,7.457501e-01,1.000000e+00,1.000000e+00,3.856049e-01,0.000000e+00,7.290577e-01
1.000000e+00,5.200000e+01,2.764514e-01,7.895618e-02,1.000000e+00,1.000000e+00,5.860704e-01,3.035211e-01,6.057981e-01,7.356707e-01,7.662386e-01,2.519017e-01,3.142029e-01,4.394086e-01,1.385661e-01,1.762862e-01,0.000000e+00,3.279249e-01,2.221432e-01,1.000000e+00,1.000000e+00,0.000000e+00,7.924621e-01,1.000000e+00,8.457270e-01,2.108488e-01,0.000000e+00,7.722267e-01
1.000000e+00,5.300000e+01,2.854579e-01,8.166099e-02,1.000000e+00,1.000000e+00,6.674672e-01,3.313972e-01,6.401242e-01,8.452872e-01,7.328251e-01,3.553368e-01,2.678328e-01,4.230225e-01,2.339603e-01,2.393580e-01,0.000000e+00,3.609501e-01,2.201124e-01,1.000000e+00,9.767988e-01,0.000000e+00,7.561588e-01,1.000000e+00,5.170395e-01,3.114869e-02,0.000000e+00,7.845456e-01
1.000000e+00,5.400000e+01,3.036910e-01,8.505124e-02,1.000000e+00,1.000000e+00,7.725080e-01,3.424837e-01,6.599539e-01,9.465806e-01,6.850011e-01,4.633064e-01,2.389343e-01,4.112524e-01,3.121485e-01,2.996960e-01,4.958311e-01,3.944920e-01,2.301862e-01,1.000000e+00,9.241852e-01,0.000000e+00,5.562348e-01,1.000000e+00,1.749943e-01,0.000000e+00,0.000000e+00,7.838937e-01
1.000000e+00,5.500000e+01,3.277104e-01,8.700268e-02,1.000000e+00,1.000000e+00,8.672645e-01,3.344580e-01,6.646700e-01,1.000000e+00,6.397987e-01,5.703043e-01,2.289855e-01,4.027676e-01,3.772885e-01,3.546339e-01,6.446244e-01,4.311677e-01,2.525573e-01,1.000000e+00,8.800400e-01,9.986542e-02,2.971101e-01,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.889370e-01
1.000000e+00,5.600000e+01,3.540657e-01,8.609967e-02,1.000000e+00,1.000000e+00,9.420593e-01,3.094695e-01,6.537321e-01,1.000000e+00,5.879088e-01,6.705523e-01,2.373223e-01,3.960270e-01,4.305215e-01,4.015875e-01,4.389400e-01,4.553834e-01,2.867695e-01,1.000000e+00,8.459163e-01,3.664310e-01,2.810054e-02,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.045826e-01
1.000000e+00,5.700000e+01,3.792976e-01,8.315363e-02,1.000000e+00,1.000000e+00,9.901585e-01,2.737290e-01,6.265800e-01,1.000000e+00,5.316013e-01,7.582198e-01,2.606433e-01,3.820983e-01,4.714350e-01,4.381293e-01,1.527325e-01,4.452148e-01,3.316313e-01,1.000000e+00,8.224697e-01,6.541233e-01,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.144852e-01
1.000000e+00,5.800000e+01,3.999388e-01,7.963867e-02,1.000000e+00,1.000000e+00,1.000000e+00,2.370979e-01,5.825352e-01,1.000000e+00,4.749215e-01,8.276420e-01,2.925146e-01,3.809818e-01,4.993582e-01,4.620615e-01,0.000000e+00,4.110819e-01,3.851286e-01,1.000000e+00,8.092402e-01,9.484869e-01,0.000000e+00,9.970471e-01,0.000000e+00,0.000000e+00,0.000000e+00,8.158936e-01
1.000000e+00,5.900000e+01,4.125904e-01,7.651081e-02,1.000000e+00,1.000000e+00,9.928693e-01,2.126776e-01,5.207041e-01,1.000000e+00,4.220793e-01,8.735398e-01,3.228745e-01,3.802050e-01,5.146557e-01,4.714896e-01,0.000000e+00,3.609730e-01,4.383275e-01,1.000000e+00,8.044338e-01,1.000000e+00,0.000000e+00,9.177071e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.980343e-01
1.000000e+00,6.000000e+00,0.000000e+00,8.209347e-01,4.542663e-01,6.290077e-01,5.809760e-01,0.000000e+00,6.250421e-01,3.890626e-01,2.038600e-01,1.000000e+00,6.365265e-01,0.000000e+00,6.494511e-01,8.258052e-01,6.264268e-01,2.440238e-01,2.297166e-02,1.153309e-01,0.000000e+00,0.000000e+00,1.000000e+00,2.438046e-02,6.448383e-01,8.537580e-01,6.661304e-01,4.026595e-01
1.000000e+00,6.000000e+01,4.139066e-01,7.453893e-02,1.000000e+00,1.000000e+00,9.466263e-01,2.163989e-01,4.398799e-01,1.000000e+00,3.762398e-01,8.912384e-01,3.416920e-01,3.756177e-01,5.198295e-01,4.648967e-01,0.000000e+00,3.035867e-01,4.758559e-01,1.000000e+00,8.047040e-01,1.000000e+00,0.000000e+00,8.521181e-01,5.856266e-02,0.000000e+00,0.000000e+00,7.868306e-01
1.000000e+00,6.100000e+01,4.008395e-01,7.431794e-02,1.000000e+00,1.000000e+00,8.713639e-01,2.666111e-01,3.385448e-01,1.000000e+00,3.396112e-01,8.768868e-01,3.486671e-01,3.682448e-01,5.173117e-01,4.412162e-01,0.000000e+00,2.474680e-01,4.941092e-01,1.000000e+00,8.049332e-01,1.000000e+00,0.000000e+00,8.001658e-01,1.367501e-01,0.000000e+00,0.000000e+00,7.763762e-01
1.000000e+00,6.200000e+01,3.702167e-01,7.628183e-02,1.000000e+00,1.000000e+00,7.711180e-01,3.836713e-01,2.220268e-01,1.000000e+00,3.135329e-01,8.276767e-01,3.453949e-01,3.579737e-01,5.091719e-01,3.999062e-01,0.000000e+00,2.001448e-01,4.916862e-01,1.000000e+00,7.981756e-01,1.000000e+00,0.000000e+00,7.614505e-01,1.982590e-01,0.000000e+00,0.000000e+00,7.595673e-01
1.000000e+00,6.300000e+01,3.097532e-01,8.071678e-02,1.000000e+00,1.000000e+00,6.511567e-01,5.895340e-01,1.064451e-01,1.000000e+00,2.985639e-01,7.420612e-01,3.389253e-01,3.447761e-01,4.965831e-01,3.410229e-01,0.000000e+00,1.672647e-01,4.695050e-01,1.000000e+00,7.763398e-01,1.000000e+00,0.000000e+00,7.352582e-01,2.506700e-01,0.000000e+00,0.000000e+00,7.387117e-01
