HSIbyAuth,Dan_Cohan,Sally_Gall,Goodwin_MX,Goodwin_AZ,Roy_Tomlinson,Dave_Ellis,Literature_AZ,Literature_MX
4.908531e-01,8.807167e-02,7.284913e-02,1.406195e-01,8.204318e-02,4.548939e-03,1.307076e-08,8.748203e-02,2.967094e-02
4.762165e-01,8.591373e-02,7.387658e-02,1.594528e-01,5.691844e-02,4.950072e-03,6.588649e-09,8.781624e-02,3.000210e-02
4.629683e-01,8.498045e-02,7.832373e-02,1.933175e-01,4.892179e-02,5.482782e-03,4.436635e-09,8.830806e-02,3.048984e-02
4.516194e-01,1.252508e-01,1.662488e-01,2.310828e-01,4.804048e-02,6.026584e-03,3.723699e-09,8.896014e-02,3.113716e-02
4.746101e-01,1.210652e-01,1.654291e-01,2.619685e-01,4.813510e-02,6.501623e-03,1.533071e-06,8.974009e-02,3.191208e-02
5.132734e-01,9.262034e-02,1.284899e-01,2.797378e-01,4.862263e-02,6.890775e-03,5.360825e-04,9.056081e-02,3.272800e-02
5.197553e-01,9.012787e-02,1.286391e-01,2.809964e-01,4.929293e-02,7.196360e-03,2.232675e-03,9.135517e-02,3.351825e-02
5.220770e-01,7.058637e-02,9.419782e-02,2.653282e-01,5.012183e-02,7.430613e-03,3.819673e-03,9.228126e-02,3.444133e-02
5.253782e-01,7.280994e-02,8.890948e-02,2.357420e-01,5.127145e-02,7.609104e-03,6.033702e-03,9.381271e-02,3.597117e-02
5.293034e-01,1.107680e-01,1.431835e-01,1.993134e-01,5.325827e-02,7.748954e-03,9.082616e-03,9.572971e-02,3.788777e-02
5.368437e-01,7.728785e-02,7.832114e-02,1.656498e-01,5.716612e-02,7.870512e-03,1.310876e-02,9.760603e-02,3.973899e-02
5.425115e-01,6.809522e-02,6.796248e-02,1.406765e-01,6.773695e-02,8.002236e-03,1.823216e-02,1.008879e-01,4.298769e-02
5.440613e-01,4.312944e-02,4.846231e-02,1.307806e-01,9.643183e-02,8.187131e-03,2.454079e-02,1.063191e-01,4.841887e-02
5.445737e-01,2.322643e-02,3.085046e-02,1.355732e-01,1.424525e-01,8.421491e-03,3.208352e-02,1.167807e-01,5.888315e-02
5.432047e-01,4.954790e-02,5.286828e-02,1.526634e-01,1.920353e-01,8.713769e-03,4.027120e-02,1.360607e-01,7.816361e-02
5.401957e-01,9.217514e-02,8.552079e-02,1.770696e-01,2.129112e-01,9.082341e-03,4.078057e-02,1.663762e-01,1.084748e-01
5.349715e-01,1.091564e-01,1.107344e-01,2.056585e-01,1.909687e-01,9.610255e-03,2.869635e-02,2.067989e-01,1.488866e-01
5.267780e-01,9.807934e-02,9.154450e-02,2.422483e-01,1.512379e-01,1.039201e-02,1.230820e-02,2.504940e-01,1.925643e-01
5.126228e-01,9.378767e-02,8.188397e-02,2.955104e-01,1.293250e-01,1.154339e-02,2.678490e-03,2.876177e-01,2.296686e-01
4.898629e-01,8.437110e-02,7.283176e-02,2.869258e-01,1.197542e-01,1.096327e-02,2.359153e-04,3.108031e-01,2.528414e-01
4.574705e-01,4.608813e-02,3.970534e-02,2.702339e-01,1.124709e-01,1.036935e-02,5.612041e-06,3.172212e-01,2.592569e-01
4.212875e-01,6.023286e-05,6.950689e-05,2.533310e-01,1.065382e-01,9.834792e-03,4.290587e-09,3.169984e-01,2.590414e-01
4.434788e-01,4.192994e-02,3.844568e-02,2.963851e-01,1.024336e-01,9.415734e-03,3.481896e-09,3.141026e-01,2.561607e-01
5.303262e-01,5.132571e-02,4.976778e-02,2.391279e-01,1.080148e-01,9.577611e-03,4.901833e-06,3.098306e-01,2.519076e-01
5.633145e-01,5.164719e-02,5.396013e-02,1.963227e-01,1.496239e-01,1.512328e-02,4.729954e-04,3.058727e-01,2.479681e-01
5.625276e-01,5.031678e-02,5.680894e-02,1.696888e-01,3.573295e-01,3.230802e-02,4.380645e-03,3.038077e-01,2.459164e-01
5.572117e-01,5.154186e-02,5.905652e-02,1.569557e-01,4.887975e-01,5.232904e-02,1.281370e-02,3.047743e-01,2.468875e-01
5.502370e-01,5.633409e-02,6.002125e-02,1.559368e-01,5.475521e-01,5.143164e-02,1.948659e-02,3.095909e-01,2.516975e-01
5.429052e-01,6.195725e-02,6.225152e-02,1.303720e-01,5.315038e-01,2.642205e-02,1.880599e-02,3.088609e-01,2.509497e-01
5.355735e-01,6.616375e-02,6.406098e-02,1.062040e-01,4.602357e-01,1.074377e-02,1.190385e-02,1.985106e-01,1.405725e-01
4.933070e-01,6.761118e-02,6.403766e-02,1.088577e-01,3.436220e-01,8.515140e-03,4.532265e-03,2.249490e-01,1.669765e-01
5.136559e-01,6.943105e-02,6.725103e-02,1.131728e-01,2.249652e-01,8.149308e-03,8.497229e-04,2.143332e-01,1.563210e-01
5.162405e-01,2.876817e-01,3.068342e-01,1.176800e-01,1.629340e-01,7.681191e-03,5.583419e-05,2.082182e-01,1.501665e-01
4.848621e-01,2.944178e-01,3.067900e-01,1.223271e-01,1.536262e-01,7.121878e-03,1.160286e-06,2.131326e-01,1.550406e-01
4.552840e-01,4.880967e-02,6.030599e-02,1.399771e-01,         NaN,5.067665e-02,2.869307e-01,1.602360e-01,1.026468e-01
4.534281e-01,6.091648e-02,7.128082e-02,1.406361e-01,         NaN,3.893898e-02,2.614079e-01,2.323669e-01,1.747630e-01
4.506933e-01,8.121176e-02,9.290870e-02,1.425552e-01,         NaN,3.089061e-02,2.282324e-01,2.947026e-01,2.370834e-01
4.472551e-01,1.016720e-01,1.158254e-01,1.471286e-01,         NaN,2.651822e-02,1.886530e-01,3.477023e-01,2.900675e-01
5.054480e-01,1.154943e-01,1.310616e-01,1.608182e-01,         NaN,2.786030e-02,1.456559e-01,4.165294e-01,3.588547e-01
5.819987e-01,1.261366e-01,1.419189e-01,2.376124e-01,         NaN,3.640914e-02,1.035097e-01,3.393656e-01,2.814021e-01
5.683837e-01,1.341029e-01,1.492772e-01,2.777026e-01,         NaN,5.207054e-02,6.659136e-02,3.623768e-01,3.042561e-01
5.621639e-01,1.382622e-01,1.528491e-01,3.241833e-01,         NaN,6.593903e-02,3.805837e-02,3.665226e-01,3.083700e-01
5.672742e-01,1.367478e-01,1.499573e-01,3.703220e-01,         NaN,6.048527e-02,1.890057e-02,3.648584e-01,3.067815e-01
5.170673e-01,1.267599e-01,1.397789e-01,4.095814e-01,         NaN,3.424503e-02,7.955128e-03,3.495772e-01,2.916417e-01
4.408821e-01,1.021143e-01,1.138258e-01,2.850844e-01,         NaN,1.201850e-02,2.779926e-03,3.474763e-01,2.897230e-01
4.151397e-01,1.858838e-02,1.858838e-02,4.463428e-01,         NaN,6.457296e-03,7.648976e-04,3.332179e-01,2.754938e-01
2.544682e-01,1.132258e-02,1.132258e-02,2.754052e-01,         NaN,6.351051e-03,1.563150e-04,2.783020e-01,2.205782e-01
2.576344e-01,6.357269e-03,6.357269e-03,2.657950e-01,         NaN,6.358077e-03,2.251151e-05,2.355256e-01,1.778058e-01
2.701808e-01,3.277044e-03,3.277044e-03,2.474495e-01,         NaN,6.372654e-03,2.123717e-06,2.133151e-01,1.556029e-01
2.702103e-01,2.293955e-03,2.293955e-03,2.211265e-01,         NaN,6.389444e-03,1.746185e-07,2.270834e-01,1.693826e-01
2.686171e-01,2.981170e-03,2.981170e-03,1.899009e-01,         NaN,5.838672e-03,7.613845e-07,2.804379e-01,2.227519e-01
2.956367e-01,6.285190e-03,6.285190e-03,1.592751e-01,         NaN,5.138041e-03,1.377144e-05,3.407233e-01,2.830550e-01
3.015372e-01,5.617520e-02,5.226450e-02,1.335130e-01,         NaN,4.474879e-03,1.123252e-04,3.514114e-01,2.937650e-01
4.214665e-01,2.707071e-02,2.707071e-02,1.187778e-01,         NaN,3.606987e-03,3.271215e-01,3.336732e-01,2.760450e-01
4.222532e-01,3.574352e-02,3.574352e-02,1.112683e-01,         NaN,2.851864e-03,3.294615e-01,3.290298e-01,2.714052e-01
4.199882e-01,3.802824e-02,3.802824e-02,1.091864e-01,         NaN,2.321717e-03,3.307180e-01,3.422610e-01,2.846264e-01
4.196660e-01,3.228368e-02,3.228368e-02,1.097582e-01,         NaN,1.829100e-03,3.312989e-01,3.429320e-01,2.852960e-01
4.089447e-01,2.085946e-02,2.085946e-02,1.045302e-01,         NaN,1.553135e-03,3.334127e-01,3.136589e-01,2.560406e-01
3.691142e-01,2.618950e-02,2.412660e-02,1.025043e-01,         NaN,1.780094e-03,3.204635e-01,2.628378e-01,2.052380e-01
4.816465e-01,3.183975e-02,2.672942e-02,1.525756e-01,         NaN,2.778650e-03,3.254956e-01,1.878752e-01,1.302866e-01
5.391988e-01,2.949588e-02,2.844758e-02,1.074032e-01,         NaN,4.633463e-03,3.299894e-01,1.324697e-01,7.488332e-02
5.705162e-01,2.719917e-02,2.846342e-02,1.045519e-01,         NaN,7.141581e-03,3.324062e-01,1.231469e-01,6.555462e-02
5.689883e-01,2.919694e-02,3.293564e-02,1.043108e-01,         NaN,9.891717e-03,3.331769e-01,1.354241e-01,7.782036e-02
5.665518e-01,4.019739e-02,5.122895e-02,1.100639e-01,         NaN,1.237026e-02,3.333179e-01,1.547703e-01,9.715271e-02
5.638213e-01,4.642143e-02,5.881768e-02,1.214947e-01,         NaN,1.410086e-02,3.333259e-01,1.736525e-01,1.160221e-01
5.615691e-01,4.668933e-02,5.393801e-02,1.345877e-01,         NaN,1.495177e-02,3.333284e-01,1.880355e-01,1.303956e-01
5.601901e-01,5.039179e-02,5.548169e-02,1.470999e-01,         NaN,1.523700e-02,3.333730e-01,2.006244e-01,1.429789e-01
5.596217e-01,9.706447e-02,1.094773e-01,1.528374e-01,         NaN,1.530898e-02,3.337764e-01,2.193943e-01,1.617467e-01
5.602638e-01,1.218227e-01,1.615280e-01,1.517004e-01,         NaN,1.532737e-02,3.351644e-01,2.513818e-01,1.937366e-01
5.620392e-01,1.606543e-01,2.207248e-01,1.480647e-01,         NaN,1.533510e-02,3.380914e-01,2.913553e-01,2.337173e-01
5.640841e-01,2.015012e-01,2.637767e-01,1.447946e-01,         NaN,1.534141e-02,3.437561e-01,3.211476e-01,2.635184e-01
5.654789e-01,2.216499e-01,2.691524e-01,1.431307e-01,         NaN,1.534865e-02,3.522319e-01,3.385629e-01,2.809401e-01
5.657773e-01,2.082488e-01,2.553019e-01,1.428661e-01,         NaN,1.535356e-02,3.621320e-01,3.573679e-01,2.997465e-01
5.652177e-01,1.764227e-01,2.456556e-01,1.435152e-01,         NaN,1.534317e-02,3.711379e-01,3.839693e-01,3.263452e-01
6.600197e-01,1.287310e-01,1.842483e-01,1.727063e-01,2.329843e-01,1.530199e-02,3.770277e-01,4.382134e-01,3.805217e-01
6.846020e-01,1.003853e-01,1.055457e-01,1.875819e-01,2.718180e-01,1.520484e-02,3.784268e-01,3.784192e-01,3.206670e-01
6.915597e-01,9.504248e-02,7.861066e-02,2.063528e-01,2.809097e-01,1.546581e-02,3.751142e-01,3.595815e-01,3.017978e-01
6.911945e-01,9.959009e-02,8.291427e-02,2.954921e-01,2.777014e-01,2.117782e-02,3.679900e-01,3.783513e-01,3.205629e-01
6.853894e-01,1.060467e-01,8.897453e-02,3.479193e-01,2.796619e-01,3.564404e-02,3.588349e-01,5.082090e-01,4.504378e-01
6.727620e-01,1.149276e-01,9.819744e-02,3.505655e-01,2.765831e-01,4.772370e-02,3.497808e-01,5.347707e-01,4.770320e-01
6.498954e-01,1.237626e-01,9.808457e-02,3.286651e-01,2.497663e-01,4.591170e-02,3.425516e-01,5.631910e-01,5.079818e-01
6.078874e-01,1.294725e-01,1.084883e-01,3.046970e-01,2.382195e-01,3.384480e-02,3.378545e-01,5.542364e-01,5.015951e-01
5.602767e-01,1.292212e-01,1.183273e-01,2.839917e-01,2.279100e-01,2.257057e-02,3.353563e-01,5.368103e-01,4.791653e-01
5.604518e-01,1.269877e-01,1.261534e-01,2.558447e-01,2.300198e-01,1.705432e-02,3.342317e-01,5.098885e-01,4.522441e-01
5.608160e-01,1.188210e-01,1.268247e-01,2.764811e-01,2.673594e-01,1.558703e-02,3.337606e-01,4.295693e-01,3.719264e-01
5.385327e-01,1.082591e-01,1.304596e-01,2.930988e-01,2.220999e-01,1.559683e-02,3.335491e-01,3.734070e-01,3.157662e-01
5.460756e-01,5.481401e-02,2.277569e-02,2.515759e-01,1.495116e-01,1.601982e-02,3.334418e-01,3.629227e-01,3.112760e-01
6.180212e-01,2.537166e-02,2.537832e-02,1.917407e-01,1.449758e-01,1.660826e-02,3.333844e-01,3.592173e-01,3.015257e-01
5.205892e-01,2.135086e-02,2.144840e-02,1.902431e-01,1.648007e-01,1.718423e-02,3.333253e-01,3.187354e-01,2.610149e-01
5.301551e-01,2.194612e-02,2.239647e-02,1.949976e-01,1.929190e-01,1.737921e-02,2.955138e-01,2.780833e-01,2.203398e-01
4.837639e-01,1.935436e-02,2.059890e-02,1.892407e-01,2.219681e-01,1.678754e-02,5.364180e-06,2.430835e-01,1.853223e-01
4.881331e-01,1.721767e-02,1.980729e-02,1.859946e-01,2.461812e-01,1.524929e-02,1.778604e-06,2.120696e-01,1.542959e-01
5.034818e-01,1.696265e-02,2.149278e-02,1.839472e-01,2.668659e-01,1.295580e-02,6.139999e-07,1.852971e-01,1.275162e-01
5.247509e-01,1.578123e-01,1.070237e-01,1.823552e-01,3.115802e-01,1.033811e-02,2.168339e-07,1.640339e-01,1.062509e-01
5.519020e-01,1.980146e-01,1.341958e-01,1.810937e-01,3.304509e-01,7.902239e-03,1.776635e-07,1.484604e-01,9.067988e-02
5.748443e-01,2.294330e-01,1.212605e-01,1.808783e-01,3.297391e-01,6.221727e-03,3.100345e-06,1.368665e-01,7.908950e-02
5.644346e-01,2.499467e-01,1.113765e-01,1.817702e-01,3.142172e-01,5.558971e-03,8.235895e-06,1.282312e-01,7.045775e-02
5.320237e-01,1.232275e-01,1.467816e-01,1.791026e-01,2.780214e-01,5.210514e-03,2.823684e-06,1.218073e-01,6.403617e-02
5.033658e-01,1.288399e-01,1.474361e-01,1.649377e-01,2.155443e-01,5.104786e-03,4.268865e-07,1.172086e-01,5.943775e-02
4.868609e-01,1.315339e-01,1.479411e-01,1.558593e-01,1.580281e-01,5.311791e-03,7.576581e-08,1.140909e-01,5.631808e-02
4.778035e-01,1.283837e-01,1.395654e-01,1.559370e-01,1.125370e-01,5.765429e-03,2.993232e-08,1.119757e-01,5.419855e-02
4.607708e-01,1.384083e-01,1.661313e-01,1.682987e-01,8.083027e-02,6.460059e-03,1.298380e-08,1.105703e-01,5.278679e-02
4.489045e-01,1.357017e-01,1.733487e-01,1.922988e-01,6.154380e-02,7.291042e-03,6.869969e-09,1.099534e-01,5.216198e-02
4.388497e-01,9.684905e-02,9.804279e-02,2.213673e-01,5.052516e-02,8.102162e-03,4.668250e-09,1.102679e-01,5.246772e-02
4.621440e-01,1.226588e-01,1.764059e-01,2.487643e-01,4.723488e-02,8.811675e-03,1.458658e-06,1.113455e-01,5.353679e-02
4.999327e-01,1.374473e-01,2.005766e-01,2.612461e-01,4.761865e-02,9.394294e-03,4.235734e-04,1.128412e-01,5.502505e-02
5.073355e-01,1.344154e-01,1.739165e-01,2.661180e-01,4.825669e-02,9.849460e-03,1.678104e-03,1.144542e-01,5.663290e-02
5.107647e-01,1.185125e-01,1.349796e-01,2.535180e-01,4.911364e-02,1.019084e-02,2.936446e-03,1.162497e-01,5.842488e-02
5.152358e-01,9.767957e-02,9.763582e-02,2.261410e-01,5.034994e-02,1.044377e-02,4.771755e-03,1.190928e-01,6.126577e-02
5.198046e-01,8.431690e-02,7.631998e-02,1.926039e-01,5.281671e-02,1.063618e-02,7.361700e-03,1.226645e-01,6.483702e-02
5.245763e-01,8.528470e-02,7.486500e-02,1.643422e-01,6.424055e-02,1.079458e-02,1.085590e-02,1.268954e-01,6.906691e-02
5.348263e-01,8.764456e-02,7.899519e-02,1.434449e-01,8.479340e-02,1.095268e-02,1.538750e-02,1.311440e-01,7.326981e-02
5.383434e-01,8.548884e-02,8.858562e-02,1.344244e-01,1.199409e-01,1.115839e-02,2.106242e-02,1.382221e-01,8.033366e-02
5.394429e-01,8.124947e-02,9.489165e-02,1.387628e-01,1.720740e-01,1.140887e-02,2.795088e-02,1.476190e-01,8.973571e-02
5.393697e-01,1.079989e-01,1.223151e-01,1.536403e-01,2.218821e-01,1.169826e-02,3.602821e-02,1.597345e-01,1.018503e-01
5.375468e-01,1.421967e-01,1.607497e-01,1.718399e-01,2.332332e-01,1.203973e-02,4.074840e-02,1.736597e-01,1.157693e-01
5.337802e-01,1.438149e-01,1.861864e-01,1.923727e-01,1.994784e-01,1.251354e-02,3.454327e-02,1.896835e-01,1.317801e-01
5.273648e-01,1.358471e-01,1.822553e-01,2.279976e-01,1.613200e-01,1.321107e-02,2.027713e-02,2.079976e-01,1.500749e-01
5.176274e-01,1.300881e-01,1.702044e-01,2.990830e-01,1.528447e-01,1.430138e-02,7.667595e-03,2.289615e-01,1.710180e-01
5.036955e-01,1.199201e-01,1.548198e-01,3.672127e-01,1.491152e-01,1.360630e-02,1.760113e-03,2.514007e-01,1.934429e-01
4.849896e-01,1.036285e-01,1.340884e-01,3.999585e-01,1.418209e-01,1.291691e-02,2.356880e-04,2.748106e-01,2.168481e-01
5.115933e-01,9.686865e-02,1.275876e-01,3.829347e-01,1.289490e-01,1.239174e-02,1.343262e-05,2.979269e-01,2.399692e-01
5.441164e-01,7.074384e-02,9.321437e-02,3.268834e-01,1.148811e-01,1.458584e-02,9.178503e-05,3.184967e-01,2.605513e-01
5.539345e-01,5.882748e-02,7.412423e-02,2.553218e-01,1.036902e-01,2.675319e-02,2.016901e-03,3.346421e-01,2.767128e-01
5.285800e-01,5.205950e-02,5.796252e-02,1.949182e-01,1.080595e-01,4.760837e-02,9.239136e-03,3.460150e-01,2.881012e-01
5.075248e-01,5.285165e-02,6.260032e-02,1.562169e-01,1.505061e-01,6.474646e-02,1.847288e-02,3.539026e-01,2.959996e-01
5.026931e-01,5.508916e-02,6.463614e-02,1.370852e-01,3.357814e-01,6.665459e-02,2.210871e-02,3.608940e-01,3.029932e-01
5.164847e-01,5.979944e-02,6.446216e-02,1.290462e-01,4.293694e-01,4.836289e-02,1.761014e-02,3.467938e-01,2.888847e-01
5.391569e-01,6.494985e-02,6.514410e-02,1.088169e-01,4.935868e-01,2.354124e-02,9.103137e-03,2.447179e-01,1.867900e-01
