x,y,BG,FC,FD,FH,GC,GD,GHc,SC,SD,SH,TC,GR,NC,GCp,GCa,GDp,GDa,FHs,FHf,TCa,FCs,GCv,GCb,HSC,StrD,TotalC
3.800000e+01,9.000000e+00,1.000000e+00,2.645685e-01,7.028764e-01,3.437773e-01,0.000000e+00,0.000000e+00,7.633705e-01,7.296257e-01,1.748875e-01,7.219916e-01,2.712803e-01,5.211640e-02,0.000000e+00,1.000000e+00,7.623608e-01,2.444546e-01,3.125460e-01,8.384278e-01,5.623820e-01,7.467551e-01,1.947298e-01,3.341329e-01,9.729217e-01,0.000000e+00,3.853468e-01,5.638146e-01
3.800000e+01,9.000000e+01,3.166257e-01,8.910646e-01,3.193674e-01,4.576395e-01,6.657033e-01,2.372657e-01,4.196019e-01,5.025115e-01,5.395944e-01,9.774368e-02,6.225186e-01,9.557013e-01,5.735471e-01,3.582037e-01,2.738415e-01,0.000000e+00,8.759694e-01,4.817786e-01,4.894894e-01,7.033860e-01,3.098441e-01,4.067033e-01,5.806360e-01,5.340429e-01,4.392835e-01,5.262043e-01
3.800000e+01,9.100000e+01,3.510562e-01,7.630785e-01,2.742255e-01,4.239105e-01,6.099853e-01,2.362711e-01,3.842919e-01,5.148065e-01,5.250514e-01,3.090366e-02,6.399234e-01,9.844415e-01,5.772949e-01,3.603817e-01,2.560680e-01,0.000000e+00,7.300120e-01,4.816157e-01,4.302820e-01,6.511891e-01,3.546690e-01,4.119611e-01,5.964307e-01,5.372254e-01,0.000000e+00,5.269886e-01
3.800000e+01,9.200000e+01,3.821421e-01,6.147735e-01,2.317594e-01,4.190408e-01,5.512633e-01,2.503240e-01,3.122888e-01,5.096953e-01,5.125359e-01,0.000000e+00,6.460361e-01,9.856329e-01,5.714361e-01,3.240325e-01,2.032420e-01,0.000000e+00,6.641308e-01,4.861765e-01,3.816663e-01,6.257885e-01,4.024910e-01,3.959983e-01,6.025732e-01,4.689230e-01,0.000000e+00,5.131418e-01
3.800000e+01,9.300000e+01,4.053537e-01,4.717913e-01,2.025765e-01,4.343176e-01,5.011500e-01,3.985983e-01,2.522862e-01,4.754621e-01,5.036057e-01,0.000000e+00,6.413665e-01,9.628231e-01,5.476329e-01,2.399847e-01,1.821345e-01,5.032691e-02,6.782919e-01,5.021015e-01,3.647500e-01,5.995983e-01,4.496842e-01,3.730786e-01,5.995717e-01,4.223692e-01,0.000000e+00,4.832998e-01
3.800000e+01,9.400000e+01,4.221549e-01,3.445649e-01,1.893466e-01,4.340762e-01,4.606110e-01,5.292034e-01,2.153512e-01,4.120366e-01,4.964909e-01,0.000000e+00,6.264951e-01,9.206993e-01,4.969711e-01,1.209040e-01,1.832094e-01,3.874097e-01,7.316892e-01,5.321282e-01,3.913014e-01,5.560392e-01,5.274245e-01,3.323594e-01,5.878553e-01,3.975927e-01,0.000000e+00,4.354885e-01
3.800000e+01,9.500000e+01,4.368993e-01,2.162955e-01,1.908240e-01,4.371859e-01,4.406254e-01,5.284523e-01,1.951899e-01,3.295864e-01,4.833522e-01,0.000000e+00,5.738907e-01,8.643563e-01,4.466130e-01,1.175157e-02,2.081457e-01,7.929060e-01,7.483696e-01,5.740377e-01,4.395669e-01,5.226786e-01,8.193801e-01,2.981577e-01,5.589443e-01,3.729132e-01,0.000000e+00,3.775859e-01
3.800000e+01,9.600000e+01,4.213077e-01,1.151859e-01,2.081499e-01,4.502454e-01,4.436767e-01,4.997692e-01,1.886571e-01,2.485641e-01,4.504755e-01,0.000000e+00,5.430278e-01,7.985651e-01,6.170861e-01,0.000000e+00,2.445311e-01,1.000000e+00,6.968172e-01,6.182482e-01,4.917496e-01,5.030974e-01,8.984249e-01,2.874364e-01,5.198366e-01,3.502015e-01,0.000000e+00,3.219427e-01
3.800000e+01,9.700000e+01,3.938670e-01,6.049634e-02,2.374862e-01,4.752484e-01,4.530450e-01,4.585654e-01,1.952176e-01,1.997547e-01,4.095322e-01,0.000000e+00,5.058204e-01,7.270404e-01,5.771335e-01,0.000000e+00,2.862258e-01,1.000000e+00,6.121608e-01,6.631980e-01,5.443816e-01,3.956053e-01,9.505904e-01,2.491579e-01,4.833954e-01,3.274063e-01,0.000000e+00,2.809679e-01
3.800000e+01,9.800000e+01,3.579387e-01,4.558856e-02,2.715869e-01,5.136455e-01,4.745616e-01,4.622749e-01,2.431737e-01,2.018121e-01,3.670081e-01,0.000000e+00,4.629839e-01,6.517096e-01,6.163476e-01,0.000000e+00,3.381003e-01,1.000000e+00,5.636332e-01,7.096228e-01,5.974768e-01,2.791427e-01,1.000000e+00,1.753665e-01,4.467697e-01,2.959259e-01,0.000000e+00,2.716167e-01
