HSIbyAuth,Dan_Cohan,Sally_Gall,Goodwin_MX,Goodwin_AZ,Roy_Tomlinson,Dave_Ellis,Literature_AZ,Literature_MX
6.675170e-01,1.729611e-01,2.026139e-01,5.592097e-01,1.722808e-01,4.509355e-02,4.441677e-02,2.528030e-01,1.948049e-01
6.816527e-01,1.270747e-01,1.327134e-01,6.406202e-01,3.053525e-01,4.733206e-02,3.090784e-02,2.623297e-01,2.043370e-01
6.810896e-01,6.902912e-02,7.465612e-02,6.014102e-01,4.253979e-01,4.942501e-02,1.904780e-02,2.009834e-01,1.429831e-01
6.790312e-01,6.476864e-02,6.844336e-02,5.153549e-01,4.795276e-01,4.753892e-02,1.031476e-02,1.769184e-01,1.189101e-01
6.748256e-01,7.933640e-02,8.207726e-02,4.574997e-01,4.892176e-01,4.531763e-02,5.712810e-03,2.206467e-01,1.626314e-01
6.674106e-01,1.182929e-01,1.207785e-01,4.632538e-01,4.816298e-01,4.276252e-02,3.769755e-03,2.378093e-01,1.797921e-01
6.571139e-01,2.411339e-01,2.649200e-01,4.716943e-01,4.691532e-01,3.970051e-02,2.948497e-03,2.642937e-01,2.062904e-01
6.364578e-01,3.051343e-01,3.788699e-01,4.791030e-01,4.810077e-01,3.105537e-02,2.069984e-03,3.565868e-01,2.986221e-01
6.306504e-01,1.219893e-01,1.309059e-01,5.155290e-01,7.345991e-01,2.073296e-02,1.258543e-03,5.163559e-01,4.584579e-01
6.008887e-01,1.566816e-01,1.773629e-01,5.333545e-01,5.019219e-01,1.716408e-02,1.287848e-03,5.290867e-01,4.712831e-01
4.532241e-01,1.450016e-01,1.785438e-01,4.986817e-01,3.841942e-01,1.726181e-02,1.186270e-03,5.504380e-01,4.927177e-01
4.475158e-01,8.849323e-02,1.260226e-01,4.336364e-01,3.533457e-01,2.112061e-02,1.065690e-03,5.006487e-01,4.429756e-01
4.232244e-01,3.006099e-02,5.181131e-02,3.582928e-01,3.327182e-01,2.219777e-02,1.052757e-03,4.145679e-01,3.569422e-01
4.168291e-01,3.042494e-02,4.361335e-02,2.617153e-01,2.793620e-01,1.698961e-02,1.199795e-03,2.323966e-01,1.748145e-01
4.021371e-01,3.948704e-02,5.083250e-02,2.438360e-01,3.222707e-01,1.245995e-02,1.927053e-03,1.311478e-01,7.360197e-02
3.793495e-01,6.095755e-02,1.017122e-01,2.804043e-01,2.652722e-01,1.053912e-02,4.100813e-03,1.321932e-01,7.467136e-02
3.865355e-01,1.662698e-01,2.560514e-01,3.709316e-01,2.041528e-01,9.926588e-03,9.069213e-03,2.334966e-01,1.759693e-01
4.323556e-01,1.391955e-01,2.167421e-01,5.023318e-01,2.952078e-01,9.892501e-03,1.655772e-02,2.682863e-01,2.107281e-01
4.889886e-01,1.858902e-01,2.930499e-01,2.464481e-01,4.454604e-01,1.084657e-02,2.156109e-02,2.302427e-01,1.726371e-01
5.300468e-01,2.105583e-01,3.178728e-01,3.779620e-01,5.728546e-01,1.531389e-02,1.783760e-02,2.416084e-01,1.839474e-01
5.189316e-01,1.810119e-01,2.458659e-01,2.791231e-01,5.938483e-01,2.446194e-02,6.589530e-03,2.581371e-01,2.004201e-01
4.705115e-01,1.028107e-01,1.061585e-01,4.793807e-01,5.173854e-01,1.436308e-02,4.797316e-04,3.007199e-01,2.429751e-01
4.531279e-01,5.020205e-02,6.553544e-02,4.130604e-01,3.355348e-01,6.698679e-03,4.567326e-05,4.933290e-01,4.356098e-01
4.466093e-01,3.121633e-02,4.902524e-02,1.767099e-01,2.892562e-01,5.742541e-03,3.617695e-04,3.743057e-01,3.166380e-01
4.375815e-01,2.629674e-02,4.352121e-02,1.755265e-01,1.954597e-01,4.964594e-03,1.200614e-03,3.353672e-01,2.777403e-01
5.430665e-01,8.452737e-02,9.897337e-02,1.410136e-01,1.094443e-01,4.548582e-03,3.597484e-03,2.946936e-01,2.370951e-01
4.750415e-01,1.584237e-01,1.547709e-01,1.018778e-01,1.784548e-01,4.692450e-03,6.144504e-03,2.500731e-01,1.925339e-01
4.799061e-01,1.676173e-01,1.801544e-01,1.020041e-01,1.480809e-01,5.437897e-03,6.110087e-03,2.453467e-01,1.878362e-01
4.563647e-01,1.370811e-01,1.624743e-01,1.563043e-01,1.637561e-01,6.734002e-03,3.399303e-03,2.629701e-01,2.054449e-01
5.112377e-01,9.685843e-02,1.316772e-01,3.567031e-01,2.398590e-01,8.395256e-03,1.202075e-03,4.505493e-01,3.980712e-01
6.534672e-01,9.457883e-02,1.261381e-01,3.525119e-01,4.079761e-01,1.033540e-02,1.452560e-03,3.930880e-01,3.354285e-01
6.842198e-01,1.140827e-01,1.625809e-01,3.554501e-01,5.820012e-01,1.266017e-02,2.167673e-03,3.630130e-01,3.052901e-01
6.900381e-01,1.318881e-01,1.877884e-01,4.391783e-01,6.521474e-01,1.504668e-02,2.394613e-03,4.271586e-01,4.070095e-01
6.900135e-01,1.412333e-01,1.906625e-01,4.618767e-01,6.128589e-01,1.699168e-02,3.803020e-03,4.607372e-01,4.490192e-01
6.884302e-01,1.435931e-01,1.900855e-01,2.780157e-01,6.118938e-01,1.872888e-02,4.665182e-03,3.990063e-01,3.412089e-01
6.698879e-01,1.884854e-01,2.397785e-01,2.006625e-01,5.462161e-01,2.065729e-02,2.772562e-03,3.610829e-01,3.032419e-01
6.450890e-01,2.237089e-01,2.720663e-01,2.003893e-01,5.349750e-01,2.306412e-02,1.496367e-03,3.463980e-01,2.884902e-01
5.259912e-01,2.088054e-01,2.344143e-01,2.139085e-01,4.956574e-01,2.648394e-02,1.066935e-03,3.441958e-01,2.862346e-01
5.007124e-01,1.942776e-01,2.076133e-01,1.809020e-01,4.735160e-01,3.113822e-02,9.432449e-04,3.656568e-01,3.076729e-01
4.781293e-01,1.459381e-01,1.404298e-01,1.780817e-01,4.530921e-01,3.702629e-02,5.517255e-04,3.887846e-01,3.307920e-01
4.584927e-01,1.388900e-01,1.352389e-01,1.777294e-01,4.407641e-01,4.317703e-02,1.352102e-04,3.789217e-01,3.209205e-01
5.462145e-01,1.318261e-01,1.301557e-01,1.763442e-01,4.789080e-01,4.772121e-02,6.265017e-05,2.972893e-01,2.392889e-01
5.547895e-01,1.231875e-01,1.235590e-01,1.760049e-01,5.203472e-01,5.129768e-02,6.385217e-05,2.081776e-01,1.501687e-01
5.163133e-01,1.197903e-01,1.211668e-01,1.758915e-01,4.938917e-01,5.445247e-02,4.119065e-07,1.882773e-01,1.302638e-01
5.475010e-01,7.516970e-02,7.516970e-02,1.758318e-01,4.988035e-01,5.750418e-02,2.652838e-07,1.569197e-01,9.890421e-02
5.906160e-01,2.762625e-02,2.762625e-02,1.757649e-01,5.100932e-01,6.035438e-02,2.800245e-07,1.546143e-01,9.659771e-02
5.968330e-01,2.387730e-02,2.387730e-02,1.757279e-01,4.933785e-01,6.381396e-02,1.338850e-06,1.823944e-01,1.243738e-01
4.891927e-01,5.932362e-02,5.932362e-02,1.756717e-01,4.994738e-01,6.053498e-02,1.610656e-05,2.268822e-01,1.688606e-01
5.142283e-01,2.393941e-01,3.781492e-02,1.758667e-01,5.054899e-01,4.162285e-02,2.170586e-04,2.528554e-01,1.948338e-01
5.311882e-01,2.778487e-01,9.548830e-02,1.778300e-01,4.927567e-01,4.232551e-02,1.926925e-03,2.572296e-01,1.991914e-01
5.421429e-01,3.791538e-01,1.715398e-01,1.883345e-01,4.908644e-01,4.504894e-02,9.834807e-03,2.601463e-01,2.021012e-01
5.512711e-01,5.045840e-01,2.389496e-01,2.217143e-01,5.162773e-01,4.613797e-02,2.988100e-02,2.669479e-01,2.089235e-01
7.020385e-01,5.202250e-01,3.054465e-01,2.851079e-01,5.626090e-01,5.846773e-02,5.948030e-02,3.015852e-01,2.436106e-01
7.073116e-01,4.345495e-01,4.529167e-01,3.114575e-01,5.390457e-01,9.094215e-02,8.618620e-02,3.339725e-01,2.760660e-01
7.064968e-01,3.642276e-01,4.233594e-01,3.055899e-01,5.303650e-01,9.093780e-02,9.747176e-02,3.246432e-01,2.667988e-01
7.042213e-01,3.587891e-01,3.746551e-01,1.780897e-01,5.312097e-01,9.074866e-02,8.866082e-02,2.656376e-01,2.078154e-01
7.057494e-01,4.893341e-01,2.356901e-01,1.883266e-01,5.298210e-01,7.193479e-02,6.335741e-02,2.514224e-01,1.935625e-01
7.031279e-01,4.945495e-01,2.722287e-01,2.100701e-01,5.213774e-01,8.967926e-02,3.335190e-02,2.457438e-01,1.877836e-01
6.902989e-01,4.439781e-01,2.478566e-01,2.283325e-01,4.826509e-01,8.863006e-02,1.340944e-02,2.464320e-01,1.883603e-01
5.655791e-01,3.846588e-01,2.311254e-01,2.278613e-01,4.130778e-01,8.717399e-02,5.884880e-03,2.458792e-01,1.876986e-01
4.921712e-01,3.479443e-01,3.821416e-01,2.118348e-01,3.892489e-01,8.539505e-02,3.055967e-03,2.275213e-01,1.692790e-01
4.964571e-01,3.031025e-01,4.154092e-01,1.943310e-01,3.812908e-01,8.340265e-02,1.660829e-03,1.709853e-01,1.127575e-01
5.054907e-01,1.439966e-01,1.454583e-01,1.842410e-01,4.975970e-01,8.128691e-02,1.064009e-03,1.221983e-01,6.402017e-02
5.265734e-01,1.486084e-01,1.488496e-01,1.807150e-01,4.782637e-01,7.907649e-02,9.964559e-04,1.136794e-01,5.542851e-02
5.508608e-01,1.482297e-01,1.584805e-01,1.807678e-01,5.028696e-01,7.706785e-02,1.596277e-03,1.312247e-01,7.285933e-02
6.471548e-01,2.946842e-01,3.511423e-01,1.839060e-01,5.185446e-01,7.547314e-02,4.244249e-03,1.957323e-01,1.374308e-01
6.993948e-01,2.661667e-01,2.151460e-01,1.951304e-01,7.098587e-01,7.750609e-02,1.184807e-02,2.825454e-01,2.245549e-01
5.667249e-01,1.935754e-01,1.837725e-01,1.614540e-01,4.566772e-01,9.151955e-02,3.201331e-02,3.928756e-01,3.353017e-01
5.690447e-01,2.130164e-02,2.130164e-02,1.937120e-01,4.604908e-01,1.111458e-01,9.418246e-02,3.308174e-01,2.732469e-01
5.701803e-01,0.000000e+00,0.000000e+00,2.454425e-01,4.608845e-01,9.720672e-02,2.468204e-01,4.193872e-01,3.618204e-01
5.375077e-01,3.662864e-03,3.662864e-03,3.639965e-01,         NaN,1.021945e-01,2.805973e-02,1.975079e-01,1.391813e-01
6.122279e-01,9.051869e-03,9.051869e-03,4.291646e-01,         NaN,1.125181e-01,3.183592e-02,1.335066e-01,7.521403e-02
6.489754e-01,7.498947e-03,7.498947e-03,4.858768e-01,9.233897e-02,1.218246e-01,4.009873e-02,1.190008e-01,6.072654e-02
6.489125e-01,2.691816e-01,2.691816e-01,5.237268e-01,1.549018e-01,1.406911e-01,6.460668e-02,1.083539e-01,5.008223e-02
6.440361e-01,2.085882e-01,2.298022e-01,5.289905e-01,1.796561e-01,1.188262e-01,6.962327e-02,9.948514e-02,4.118278e-02
6.380879e-01,1.975321e-01,1.575224e-01,5.244276e-01,1.896016e-01,8.874533e-02,8.678380e-02,9.492882e-02,3.659153e-02
6.313076e-01,1.676429e-01,1.676429e-01,5.196913e-01,1.921653e-01,8.392115e-02,1.181509e-01,9.507831e-02,3.670705e-02
6.237160e-01,1.522888e-01,1.522888e-01,5.031306e-01,1.706628e-01,8.464082e-02,1.411339e-01,1.001828e-01,4.177232e-02
6.265381e-01,1.657601e-01,1.657601e-01,5.014170e-01,1.607318e-01,8.648732e-02,1.474665e-01,1.095685e-01,5.116924e-02
6.380915e-01,2.002908e-01,2.002908e-01,5.206459e-01,1.489263e-01,8.941696e-02,1.272382e-01,1.182888e-01,5.994921e-02
6.071551e-01,1.778128e-01,1.778128e-01,5.256837e-01,9.748470e-02,9.351385e-02,8.449627e-02,1.306002e-01,7.230731e-02
5.400868e-01,9.379405e-02,9.379405e-02,5.170890e-01,         NaN,9.770656e-02,2.227458e-02,1.477051e-01,8.944796e-02
5.194812e-01,1.117201e-01,1.117201e-01,4.771061e-01,         NaN,9.824441e-02,8.535252e-04,1.668073e-01,1.085787e-01
5.183241e-01,2.496892e-01,2.775190e-01,4.375845e-01,         NaN,9.908057e-02,6.858587e-05,1.836976e-01,1.254926e-01
5.589658e-01,1.896130e-01,1.896130e-01,3.987155e-01,         NaN,9.994779e-02,3.827617e-05,1.950751e-01,1.368897e-01
5.878723e-01,2.531158e-02,2.531158e-02,3.644919e-01,         NaN,9.944611e-02,3.838019e-05,1.994892e-01,1.413194e-01
5.464441e-01,1.201143e-02,1.201143e-02,3.331014e-01,         NaN,9.232221e-02,3.134700e-05,1.961772e-01,1.380218e-01
5.253770e-01,1.293437e-02,1.293437e-02,3.075895e-01,         NaN,8.636087e-02,5.065739e-05,1.870102e-01,1.288720e-01
5.395039e-01,1.403138e-02,1.403138e-02,2.803118e-01,         NaN,8.173514e-02,8.162879e-05,1.754930e-01,1.173600e-01
5.596364e-01,1.443625e-02,1.443625e-02,2.710934e-01,1.388064e-01,7.899572e-02,3.521317e-06,1.636624e-01,1.054808e-01
5.992277e-01,1.396046e-02,1.396046e-02,2.821911e-01,1.977414e-01,8.030605e-02,1.883584e-03,1.518976e-01,9.370973e-02
6.049843e-01,1.293020e-02,1.293020e-02,3.381872e-01,2.213373e-01,7.995866e-02,3.569652e-02,1.404428e-01,8.228148e-02
6.028138e-01,1.183367e-02,1.183367e-02,3.845732e-01,2.220521e-01,7.531957e-02,9.577450e-02,1.304281e-01,7.228129e-02
5.985372e-01,1.140969e-02,1.140969e-02,4.369778e-01,2.237270e-01,6.992833e-02,1.212463e-01,1.314670e-01,7.333451e-02
6.049420e-01,1.999616e-01,1.999616e-01,4.913561e-01,2.243501e-01,6.436728e-02,1.066848e-01,1.648369e-01,1.067201e-01
6.432285e-01,2.507924e-01,3.333920e-01,4.902806e-01,2.242338e-01,5.942792e-02,8.581465e-02,1.489647e-01,9.086527e-02
6.815134e-01,2.520415e-01,2.754896e-01,4.528480e-01,2.234329e-01,5.556607e-02,8.432863e-02,1.078754e-01,4.979536e-02
6.825052e-01,2.611821e-01,2.820096e-01,4.338875e-01,2.197204e-01,5.176729e-02,7.954835e-02,9.574926e-02,3.769110e-02
6.770665e-01,2.378143e-01,2.448822e-01,4.401875e-01,2.019797e-01,4.830130e-02,7.130626e-02,9.932906e-02,4.129254e-02
6.584586e-01,2.207715e-01,2.326479e-01,4.983534e-01,1.898138e-01,4.567846e-02,6.061091e-02,1.863483e-01,1.283314e-01
6.784435e-01,2.095118e-01,2.409268e-01,5.915356e-01,1.959639e-01,4.455057e-02,4.852291e-02,2.540624e-01,1.960599e-01
6.828969e-01,1.998511e-01,2.374239e-01,6.295070e-01,3.165923e-01,4.634359e-02,3.669515e-02,2.594652e-01,2.014669e-01
6.813501e-01,1.643177e-01,1.639792e-01,5.730289e-01,4.653589e-01,4.578997e-02,2.300338e-02,1.245434e-01,6.653494e-02
6.796316e-01,1.015914e-01,1.064751e-01,4.317407e-01,4.940826e-01,4.291551e-02,1.261808e-02,2.026212e-01,1.446030e-01
6.765262e-01,1.038208e-01,1.067433e-01,3.531991e-01,4.818075e-01,3.963987e-02,5.570066e-03,2.511952e-01,1.931732e-01
6.716003e-01,2.019189e-01,2.313178e-01,3.311340e-01,4.869985e-01,3.620630e-02,2.808346e-03,2.888981e-01,2.308791e-01
6.641668e-01,2.596429e-01,3.136598e-01,3.406595e-01,5.006467e-01,3.279945e-02,1.609478e-03,3.121497e-01,2.541463e-01
6.561246e-01,2.816557e-01,3.463713e-01,3.730834e-01,5.135696e-01,2.695283e-02,1.008002e-03,3.201554e-01,2.621913e-01
6.468792e-01,7.355496e-02,8.103123e-02,4.466519e-01,7.026235e-01,2.064604e-02,7.148604e-04,3.805010e-01,3.226042e-01
6.281279e-01,1.009885e-01,1.189813e-01,5.087291e-01,6.861291e-01,1.779975e-02,7.173511e-04,5.253810e-01,4.675788e-01
4.651440e-01,1.022274e-01,1.331665e-01,4.842189e-01,4.111540e-01,1.745007e-02,6.739772e-04,5.707553e-01,5.172256e-01
4.435632e-01,6.424389e-02,9.616188e-02,4.225676e-01,3.686441e-01,1.947954e-02,6.735645e-04,5.062642e-01,4.564142e-01
4.276771e-01,2.698609e-02,4.661961e-02,3.472571e-01,2.990995e-01,2.082383e-02,7.058312e-04,4.232320e-01,3.656358e-01
4.058204e-01,3.823488e-02,5.156146e-02,2.150542e-01,2.571047e-01,1.632345e-02,7.773692e-04,2.308914e-01,1.733399e-01
3.752268e-01,4.075250e-02,4.823730e-02,1.959497e-01,3.177188e-01,1.182830e-02,1.228173e-03,1.948324e-01,1.373171e-01
3.035747e-01,7.264313e-02,1.185575e-01,2.125570e-01,1.765206e-01,1.004314e-02,2.638705e-03,1.951523e-01,1.376618e-01
2.913317e-01,1.904939e-01,2.422519e-01,2.285233e-01,1.646186e-01,9.595900e-03,5.949898e-03,3.025210e-01,2.450305e-01
2.605111e-01,1.209147e-01,1.831110e-01,2.636944e-01,2.788094e-01,9.346248e-03,1.095047e-02,2.037891e-01,1.462734e-01
4.294285e-01,1.320812e-01,2.239625e-01,1.839948e-01,2.881281e-01,9.080106e-03,1.385307e-02,2.680668e-01,2.105026e-01
4.446903e-01,8.430958e-02,1.185704e-01,4.751903e-01,3.351561e-01,8.874406e-03,1.010558e-02,3.713367e-01,3.137145e-01
4.484820e-01,3.980444e-02,5.960477e-02,5.446266e-01,4.425636e-01,9.861240e-03,2.896597e-03,4.576310e-01,3.999517e-01
4.505056e-01,4.721234e-02,6.688611e-02,4.174347e-01,3.365868e-01,9.012902e-03,1.409925e-04,5.118777e-01,4.541837e-01
4.447041e-01,2.937481e-02,4.831834e-02,1.795637e-01,3.100913e-01,6.831046e-03,1.088754e-03,3.683879e-01,3.107304e-01
4.276916e-01,1.229238e-02,2.951309e-02,1.649464e-01,1.603053e-01,5.988907e-03,4.438900e-03,2.927793e-01,2.351831e-01
4.012946e-01,8.914049e-02,1.006627e-01,1.220735e-01,9.978566e-02,5.233444e-03,7.932267e-03,2.518719e-01,1.943273e-01
3.852183e-01,1.583463e-01,1.571772e-01,1.088764e-01,1.222065e-01,4.633560e-03,1.158963e-02,2.458178e-01,1.882968e-01
4.744909e-01,1.920323e-01,1.906319e-01,1.021998e-01,1.762856e-01,4.688684e-03,1.342529e-02,2.471818e-01,1.896522e-01
5.066104e-01,2.149841e-01,2.178247e-01,1.854820e-01,3.566402e-01,5.336891e-03,1.200572e-02,3.593873e-01,3.018208e-01
